first_name, last_name, phone, email, street, city, state, zip_code,probability
'Sherilyn','Wilcox',NULL,'sherilyn.wilcox@gmail.com','905 North Buckingham Lane ','Ossining','NY',10562,0.704464256
'Aida','Koch',NULL,'aida.koch@gmail.com','9778 3rd Drive ','West Hempstead','NY',11552,0.035088262
'Emory','O''connor','(507) 606-2192','emory.o''connor@gmail.com','34 Foxrun Street ','Rochester','NY',14606,0.604326497
'Maximina','Hutchinson','(361) 164-3098','maximina.hutchinson@hotmail.com','53 Stillwater Avenue ','Corpus Christi','TX',78418,0.27980788
'Marina','Hinton',NULL,'marina.hinton@yahoo.com','7440 North Oxford St. ','Encino','CA',91316,0.075382504
'Danyell','Dickerson',NULL,'danyell.dickerson@msn.com','8306 Fieldstone Dr. ','Central Islip','NY',11722,0.264301607
'Davis','Long','(717) 653-1755','davis.long@msn.com','929 Elmwood Dr. ','Lancaster','NY',14086,0.655581895
'Lynn','Mcmahon',NULL,'lynn.mcmahon@msn.com','9 Surrey St. ','Scarsdale','NY',10583,0.7391092
'Tonja','Henderson',NULL,'tonja.henderson@aol.com','82 Alton St. ','Scarsdale','NY',10583,0.267716474
'Krissy','Ochoa',NULL,'krissy.ochoa@msn.com','80 Queen Ave. ','Port Washington','NY',11050,0.536646024
'Angella','Bridges',NULL,'angella.bridges@yahoo.com','8708 Sycamore St. ','Pittsford','NY',14534,0.992157642
'Angele','Castro',NULL,'angele.castro@yahoo.com','15 Acacia Drive ','Palos Verdes Peninsula','CA',90274,0.770103719
'Siobhan','Lang',NULL,'siobhan.lang@gmail.com','3 Monroe Lane ','Levittown','NY',11756,0.251771804
'Venessa','Frost',NULL,'venessa.frost@msn.com','621 West School Rd. ','Scarsdale','NY',10583,0.570666836
'Verna','Solis','(507) 115-1633','verna.solis@yahoo.com','7 Lincoln Lane ','Rochester','NY',14606,0.866169537
'Steve','Bender',NULL,'steve.bender@gmail.com','908 N. Pennington Dr. ','Scarsdale','NY',10583,0.08599284
'Aileen','Marquez',NULL,'aileen.marquez@msn.com','8899 Newbridge Street ','Torrance','CA',90505,0.458741311
'Kattie','Stevenson',NULL,'kattie.stevenson@aol.com','52 Carson Street ','Helotes','TX',78023,0.077400104
'Hassan','Nash',NULL,'hassan.nash@yahoo.com','8105 University Lane ','Hicksville','NY',11801,0.708280205
'Delfina','Gilliam',NULL,'delfina.gilliam@hotmail.com','9463 Bayberry Rd. ','West Babylon','NY',11704,0.163906062
'Venus','Hewitt',NULL,'venus.hewitt@msn.com','9835 Old Cemetery Lane ','Farmingdale','NY',11735,0.897892322
'Stephen','Vega','(657) 288-3778','stephen.vega@msn.com','5 Briarwood St. ','Anaheim','CA',92806,0.570587681
'Ciera','Koch',NULL,'ciera.koch@gmail.com','881 Lawrence Drive ','Euless','TX',76039,0.408392837
'Christel','Barber','(916) 679-3547','christel.barber@hotmail.com','320 Briarwood Lane ','Sacramento','CA',95820,0.891009647
'Arline','Lawson','(516) 792-3395','arline.lawson@gmail.com','48 Whitemarsh Lane ','Hempstead','NY',11550,0.082369897
'Iva','Wilcox',NULL,'iva.wilcox@aol.com','452 South Mayflower Drive ','Kingston','NY',12401,0.61996159
'Maple','Griffin',NULL,'maple.griffin@gmail.com','20 Glendale Drive ','Copperas Cove','TX',76522,0.944762333
'Anisha','Lang',NULL,'anisha.lang@aol.com','265 Peachtree St. ','Rome','NY',13440,0.111487268
'Brent','Calderon','(361) 981-8725','brent.calderon@aol.com','3 Thomas St. ','Corpus Christi','TX',78418,0.121822577
'Margit','Osborn',NULL,'margit.osborn@yahoo.com','909 Gulf Drive ','Plainview','NY',11803,0.663873428
'Novella','Patel',NULL,'novella.patel@gmail.com','500 Livingston Street ','Glen Cove','NY',11542,0.952187368
'Laurette','Hebert',NULL,'laurette.hebert@msn.com','18 South Constitution Court ','Canandaigua','NY',14424,0.525854024
'Jonna','Brown',NULL,'jonna.brown@aol.com','1 Spring Drive ','Mahopac','NY',10541,0.802072222
'Jennell','Solis','(507) 421-7354','jennell.solis@hotmail.com','194 2nd Rd. ','Rochester','NY',14606,0.387984485
'Ruth','Horton',NULL,'ruth.horton@gmail.com','488 Mulberry Ave. ','Hollis','NY',11423,0.27984574
'Samual','Warner','(631) 151-4988','samual.warner@gmail.com','8735 Thatcher Dr. ','Brentwood','NY',11717,0.657900519
'Damian','Mills','(562) 924-3079','damian.mills@yahoo.com','7747 Elm Dr. ','Long Beach','NY',11561,0.719976161
'Margaretta','Clayton',NULL,'margaretta.clayton@yahoo.com','524 San Pablo Ave. ','Ridgecrest','CA',93555,0.232975991
'Marcell','Barrett',NULL,'marcell.barrett@gmail.com','266 Elm Drive ','Astoria','NY',11102,0.001781551
'Annis','Sanchez','(424) 352-6275','annis.sanchez@aol.com','4 Edgewater Road ','Los Angeles','CA',90008,0.768988092
'Ayanna','Cherry',NULL,'ayanna.cherry@yahoo.com','8829 Galvin Rd. ','Smithtown','NY',11787,0.358348789
'Barton','Cox',NULL,'barton.cox@yahoo.com','8220 Creekside Street ','Amityville','NY',11701,0.137698719
'Diana','Reyes',NULL,'diana.reyes@msn.com','7415 Annadale St. ','Bronx','NY',10451,0.186660591
'Ingeborg','Ellison',NULL,'ingeborg.ellison@yahoo.com','360 Trusel St. ','Ithaca','NY',14850,0.338756056
'Carter','Booth',NULL,'carter.booth@msn.com','82 Beech Drive ','Port Chester','NY',10573,0.002286837
'Christel','Cardenas','(562) 342-8083','christel.cardenas@aol.com','428 S. Swanson Drive ','Long Beach','NY',11561,0.652445576
'Orval','Hunter',NULL,'orval.hunter@aol.com','35 Wagon Drive ','San Angelo','TX',76901,0.821536841
'Marguerite','Berger',NULL,'marguerite.berger@aol.com','875 Arch Lane ','Fullerton','CA',92831,0.095924532
'Ivette','Warren',NULL,'ivette.warren@gmail.com','8408 Thomas Street ','Franklin Square','NY',11010,0.087672855
'Milagros','Weber',NULL,'milagros.weber@hotmail.com','7591 Glendale Ave. ','Harlingen','TX',78552,0.59267512
'Marcel','Lindsay',NULL,'marcel.lindsay@hotmail.com','249 Peninsula St. ','Ossining','NY',10562,0.175467295
'Louis','Powell',NULL,'louis.powell@aol.com','368 Sugar Rd. ','Staten Island','NY',10301,0.568102314
'Vanda','Holmes',NULL,'vanda.holmes@aol.com','9835 Wild Rose Drive ','Syosset','NY',11791,0.173599922
'Loreen','Byers',NULL,'loreen.byers@yahoo.com','83 S. Rockledge Circle ','South Ozone Park','NY',11420,0.393672793
'Casimira','Chapman',NULL,'casimira.chapman@yahoo.com','67 Snake Hill St. ','Monroe','NY',10950,0.36207221
'Brigida','Larson',NULL,'brigida.larson@hotmail.com','8789 Sycamore Lane ','Canyon Country','CA',91387,0.938403193
'Chere','Alston',NULL,'chere.alston@gmail.com','16 Lower River Street ','Patchogue','NY',11772,0.402999969
'Giovanna','Jefferson',NULL,'giovanna.jefferson@gmail.com','9394 Riverside St. ','Ridgecrest','CA',93555,0.909740183
'Demarcus','Reese',NULL,'demarcus.reese@gmail.com','8087 Armstrong Dr. ','Yorktown Heights','NY',10598,0.175057389
'Amina','Salazar',NULL,'amina.salazar@aol.com','944 Wellington Street ','Canandaigua','NY',14424,0.138302371
'Serafina','Clemons',NULL,'serafina.clemons@gmail.com','851 Brown Ave. ','Shirley','NY',11967,0.448054372
'Trinidad','Mcclain',NULL,'trinidad.mcclain@msn.com','98 Tunnel Drive ','Baldwin','NY',11510,0.323539947
'Heather','Chaney',NULL,'heather.chaney@yahoo.com','4 Morris Dr. ','Jamestown','NY',14701,0.580588525
'Latoya','Johns',NULL,'latoya.johns@hotmail.com','7914 W. Woodsman St. ','Ballston Spa','NY',12020,0.398492898
'Shiloh','Reeves',NULL,'shiloh.reeves@msn.com','818 Kirkland Lane ','West Babylon','NY',11704,0.114957724
'Lee','Roman','(631) 913-6967','lee.roman@gmail.com','4 Canal Ave. ','Brentwood','NY',11717,0.977617824
'Cami','Williamson',NULL,'cami.williamson@hotmail.com','9511A Windsor Drive ','Massapequa','NY',11758,0.540680424
'Sharell','Ross',NULL,'sharell.ross@msn.com','7830 Devonshire Ave. ','Vista','CA',92083,0.073902082
'Jerald','Blackwell',NULL,'jerald.blackwell@hotmail.com','8364 South Wakehurst Ave. ','East Elmhurst','NY',11369,0.855194407
'Ruthanne','Franco',NULL,'ruthanne.franco@yahoo.com','61 Applegate St. ','Astoria','NY',11102,0.324079105
'Marjory','Leonard',NULL,'marjory.leonard@msn.com','800 Greystone Lane ','Apple Valley','CA',92307,0.201896731
'Jimmy','Russell',NULL,'jimmy.russell@hotmail.com','33 Iroquois Ave. ','Howard Beach','NY',11414,0.263048789
'Berneice','Pollard',NULL,'berneice.pollard@hotmail.com','607 Bohemia Street ','Forney','TX',75126,0.170260099
'Deangelo','Cooley',NULL,'deangelo.cooley@aol.com','3 NE. Edgewood Rd. ','Rosedale','NY',11422,0.867198988
'Katia','Henry',NULL,'katia.henry@msn.com','69 E. Columbia Ave. ','Bethpage','NY',11714,0.417766981
'Sebrina','Gross',NULL,'sebrina.gross@yahoo.com','993 Glendale Drive ','Garland','TX',75043,0.174330334
'Josephine','Dale',NULL,'josephine.dale@aol.com','8214 West Drive ','Baldwinsville','NY',13027,0.133812843
'Alma','Peck',NULL,'alma.peck@aol.com','298 South Bay Meadows Drive ','Corona','NY',11368,0.444878305
'Ling','Newman',NULL,'ling.newman@msn.com','832 Spring Road ','South Richmond Hill','NY',11419,0.376464605
'Nichelle','Rosario',NULL,'nichelle.rosario@hotmail.com','709 Dunbar Ave. ','Garden City','NY',11530,0.280265868
'Shenna','Benton','(212) 578-2912','shenna.benton@msn.com','57 Shadow Brook Road ','New York','NY',10002,0.465835483
'Philip','Bryan','(510) 533-4262','philip.bryan@hotmail.com','914 Devonshire Court ','Oakland','CA',94603,0.982032089
'Carita','Salinas',NULL,'carita.salinas@yahoo.com','90 Griffin Street ','Maspeth','NY',11378,0.527634664
'Janie','Herrera',NULL,'janie.herrera@gmail.com','652 Westport Street ','Elmhurst','NY',11373,0.952770152
'Lorraine','Marks',NULL,'lorraine.marks@msn.com','160 North Pearl Street ','San Carlos','CA',94070,0.20407549
'Nicolas','Carlson',NULL,'nicolas.carlson@yahoo.com','7899 Spruce Street ','Saint Albans','NY',11412,0.925130697
'Hye','Mercer',NULL,'hye.mercer@gmail.com','9681 Redwood St. ','Mahopac','NY',10541,0.46303073
'Adena','Blake',NULL,'adena.blake@hotmail.com','684 Westport Drive ','Ballston Spa','NY',12020,0.723716497
'Coleman','Boyd','(915) 607-6336','coleman.boyd@yahoo.com','9740 Bay Meadows Drive ','El Paso','TX',79930,0.616908763
'Daphine','Willis',NULL,'daphine.willis@msn.com','152 Shady St. ','Farmingdale','NY',11735,0.326196524
'Jenine','Dawson',NULL,'jenine.dawson@msn.com','17 Park Street ','Endicott','NY',13760,0.723623263
'Shanita','Wiley',NULL,'shanita.wiley@yahoo.com','121 Bridge Lane ','Saint Albans','NY',11412,0.075913132
'Shanna','Bonner',NULL,'shanna.bonner@msn.com','386 Lafayette Road ','Canandaigua','NY',14424,0.918136616
'Ping','Quinn',NULL,'ping.quinn@gmail.com','9051 Hanover Dr. ','Rowlett','TX',75088,0.447536192
'Saran','Moses',NULL,'saran.moses@yahoo.com','94 Hall Dr. ','Brooklyn','NY',11201,0.490431026
'Tonja','Bean',NULL,'tonja.bean@aol.com','9 Middle River St. ','Fairport','NY',14450,0.159861296
'Vernon','Knowles',NULL,'vernon.knowles@yahoo.com','5 Olive Lane ','Huntington Station','NY',11746,0.180080549
'Jeannette','Skinner',NULL,'jeannette.skinner@yahoo.com','8886 High Point Drive ','Forest Hills','NY',11375,0.699077354
'Rico','Salas',NULL,'rico.salas@msn.com','8041 Walt Whitman St. ','Centereach','NY',11720,0.152042379
'Tangela','Hurley',NULL,'tangela.hurley@msn.com','49 North Cross St. ','Campbell','CA',95008,0.931475112
'Randee','Lester',NULL,'randee.lester@gmail.com','81 Bear Hill Street ','Centereach','NY',11720,0.332026437
'Ashanti','Hammond',NULL,'ashanti.hammond@msn.com','9202 W. Lyme Ave. ','Nanuet','NY',10954,0.64036946
'Garry','Juarez',NULL,'garry.juarez@hotmail.com','670 Nut Swamp Drive ','Forest Hills','NY',11375,0.402692824
'Bee','Baker',NULL,'bee.baker@aol.com','307 E. Magnolia St. ','Liverpool','NY',13090,0.480590899
'Shantae','Hammond',NULL,'shantae.hammond@hotmail.com','526 Harvard Drive ','Victoria','TX',77904,0.816351026
'Bettye','Espinoza',NULL,'bettye.espinoza@yahoo.com','76 Rockwell Street ','Oswego','NY',13126,0.607164446
'Larissa','Hays',NULL,'larissa.hays@aol.com','66 2nd Drive ','Elmont','NY',11003,0.463300527
'Diane','Jones',NULL,'diane.jones@gmail.com','859 Prince St. ','Fresh Meadows','NY',11365,0.093624998
'Zenia','Bruce',NULL,'zenia.bruce@aol.com','349 James Road ','Rosedale','NY',11422,0.121870084
'Pasquale','Hogan',NULL,'pasquale.hogan@aol.com','403 Bank St. ','Vista','CA',92083,0.869355836
'Dane','Mcdaniel',NULL,'dane.mcdaniel@hotmail.com','891 Court Ave. ','Canandaigua','NY',14424,0.525993154
'Jamaal','Baker',NULL,'jamaal.baker@hotmail.com','186 Big Rock Cove Ave. ','Elmhurst','NY',11373,0.058852095
'Ji','Burt',NULL,'ji.burt@hotmail.com','40 S. Roberts Street ','Apple Valley','CA',92307,0.065788938
'Marcelino','Mcbride',NULL,'marcelino.mcbride@hotmail.com','29 Oxford Ave. ','Clifton Park','NY',12065,0.360292074
'Rozella','Fitzgerald',NULL,'rozella.fitzgerald@yahoo.com','7795 Myers Ave. ','Shirley','NY',11967,0.334512637
'Tonisha','Fowler',NULL,'tonisha.fowler@msn.com','9270 Valley View Lane ','Huntington Station','NY',11746,0.439238475
'Zora','Ford','(916) 192-3196','zora.ford@gmail.com','7416 La Sierra Dr. ','Sacramento','CA',95820,0.662515183
'Parthenia','Figueroa',NULL,'parthenia.figueroa@msn.com','550 Theatre Dr. ','Mahopac','NY',10541,0.463983293
'Arielle','Levine',NULL,'arielle.levine@yahoo.com','7100 High Ridge St. ','Garland','TX',75043,0.218902348
'Hildegarde','Christensen',NULL,'hildegarde.christensen@hotmail.com','488 East Mill Pond Ave. ','Maspeth','NY',11378,0.024367439
'Rebbecca','Espinoza',NULL,'rebbecca.espinoza@hotmail.com','8266 Valley Farms Road ','Mount Vernon','NY',10550,0.605405316
'Conchita','Boone',NULL,'conchita.boone@gmail.com','814 Birchpond Lane ','Mount Vernon','NY',10550,0.764540225
'Aisha','Woods',NULL,'aisha.woods@gmail.com','9292 Bear Hill Ave. ','Webster','NY',14580,0.840859109
'Season','Harvey',NULL,'season.harvey@yahoo.com','388 Arnold Court ','East Northport','NY',11731,0.945899951
'Tommie','Cooley','(717) 634-4113','tommie.cooley@yahoo.com','92 Hickory St. ','Lancaster','NY',14086,0.617055803
'Alanna','Barry',NULL,'alanna.barry@yahoo.com','33 Laurel Avenue ','Euless','TX',76039,0.755022126
'Jerri','Guthrie',NULL,'jerri.guthrie@msn.com','95 Sugar Dr. ','Carmel','NY',10512,0.974518371
'Tammy','Austin',NULL,'tammy.austin@yahoo.com','182 Stillwater Ave. ','Lake Jackson','TX',77566,0.897708802
'Patsy','Russo',NULL,'patsy.russo@gmail.com','8438 Fairway Avenue ','Rowlett','TX',75088,0.8728589
'Desiree','Branch',NULL,'desiree.branch@msn.com','67 Bayport Drive ','San Lorenzo','CA',94580,0.533829523
'Raeann','Duncan','(657) 256-2008','raeann.duncan@aol.com','126 Edgewood St. ','Anaheim','CA',92806,0.86639427
'Lillia','Gillespie',NULL,'lillia.gillespie@hotmail.com','382 Cardinal Dr. ','Rego Park','NY',11374,0.826912466
'Doris','Kaufman',NULL,'doris.kaufman@gmail.com','69 Fairground Dr. ','Duarte','CA',91010,0.654640684
'Rodolfo','Buck',NULL,'rodolfo.buck@gmail.com','8359 Brewery Street ','Shirley','NY',11967,0.302044838
'Olimpia','Mays',NULL,'olimpia.mays@aol.com','42 Nichols Lane ','Oakland Gardens','NY',11364,0.283448673
'Shemeka','Lyons',NULL,'shemeka.lyons@msn.com','97 South Jockey Hollow St. ','Pomona','CA',91768,0.92196725
'Maryalice','Henry',NULL,'maryalice.henry@msn.com','85 Prince Street ','Richardson','TX',75080,0.286462298
'Leeanne','Cross',NULL,'leeanne.cross@yahoo.com','424 Newcastle Road ','Bayside','NY',11361,0.307878621
'Lanelle','Guerra',NULL,'lanelle.guerra@yahoo.com','989 Wrangler St. ','Floral Park','NY',11001,0.456484474
'Dann','Huff',NULL,'dann.huff@gmail.com','475 S. Rockville St. ','Huntington Station','NY',11746,0.405320754
'Sherise','Mercer',NULL,'sherise.mercer@gmail.com','9401 Catherine Dr. ','Vista','CA',92083,0.750030819
'Heather','Perry',NULL,'heather.perry@gmail.com','982 Durham Street ','Sunnyside','NY',11104,0.32065983
'Theresia','Barron',NULL,'theresia.barron@aol.com','951 Wild Rose Street ','Forest Hills','NY',11375,0.256929108
'Cindi','Ellis',NULL,'cindi.ellis@yahoo.com','6 Cypress Lane ','Floral Park','NY',11001,0.79426474
'Mirella','Duffy',NULL,'mirella.duffy@yahoo.com','43 University Ave. ','Longview','TX',75604,0.035117084
'Carson','Macias',NULL,'carson.macias@gmail.com','7 Pennington St. ','New Rochelle','NY',10801,0.760814711
'Divina','Madden','(562) 264-3998','divina.madden@gmail.com','7314 Armstrong St. ','Long Beach','NY',11561,0.543346869
'Cher','Alston',NULL,'cher.alston@msn.com','38 Wild Horse Road ','Wantagh','NY',11793,0.829042426
'Regine','Odom',NULL,'regine.odom@msn.com','684 N. Mayfield Ave. ','Franklin Square','NY',11010,0.71433346
'Adam','Thornton',NULL,'adam.thornton@hotmail.com','755 East Henry Lane ','Central Islip','NY',11722,0.39819529
'Cori','Schwartz',NULL,'cori.schwartz@msn.com','43 Lancaster Lane ','Jamaica','NY',11432,0.460203063
'Willow','Gardner',NULL,'willow.gardner@gmail.com','57 S. Lakewood Dr. ','Pleasanton','CA',94566,0.529463863
'Jane','Henderson',NULL,'jane.henderson@hotmail.com','46 Carson Drive ','Apple Valley','CA',92307,0.411463557
'Chere','Mcfadden',NULL,'chere.mcfadden@yahoo.com','695 San Pablo Drive ','Orchard Park','NY',14127,0.047554937
'Ira','Erickson',NULL,'ira.erickson@aol.com','6 Lake Forest St. ','Port Jefferson Station','NY',11776,0.832042308
'Risa','Gallagher',NULL,'risa.gallagher@yahoo.com','8281 Edgefield Drive ','Rocklin','CA',95677,0.891298455
'Lavinia','Cotton',NULL,'lavinia.cotton@yahoo.com','7485 Bridle Street ','East Northport','NY',11731,0.08273586
'Alejandrina','Hodges',NULL,'alejandrina.hodges@msn.com','7598 Shadow Brook St. ','Deer Park','NY',11729,0.964623745
'Keitha','Black',NULL,'keitha.black@yahoo.com','7670 Hilldale Ave. ','Lindenhurst','NY',11757,0.739130481
'Corene','Swanson',NULL,'corene.swanson@aol.com','597 Lakeshore Lane ','Rego Park','NY',11374,0.849152063
'Tonda','Webb',NULL,'tonda.webb@yahoo.com','53 SW. Edgemont Rd. ','Baldwinsville','NY',13027,0.941201684
'Collen','Dennis',NULL,'collen.dennis@gmail.com','284 E. Mill Street ','San Pablo','CA',94806,0.544560299
'Treasa','Dickerson',NULL,'treasa.dickerson@hotmail.com','70 W. Creekside Road ','Rockville Centre','NY',11570,0.766355311
'Jewell','Reyes',NULL,'jewell.reyes@hotmail.com','8711 Glen Creek Drive ','Jackson Heights','NY',11372,0.462915511
'Penny','Acevedo',NULL,'penny.acevedo@yahoo.com','318 Mulberry Drive ','Ballston Spa','NY',12020,0.011919422
'Louise','Flowers',NULL,'louise.flowers@yahoo.com','28 N. Gregory Court ','Depew','NY',14043,0.344468222
'Henrietta','Wagner','(682) 143-2224','henrietta.wagner@hotmail.com','54 Brickyard St. ','Fort Worth','TX',76110,0.569796484
'Ardelia','Cooley',NULL,'ardelia.cooley@aol.com','59 Henry Smith St. ','Canyon Country','CA',91387,0.849742546
'Khalilah','Robertson',NULL,'khalilah.robertson@aol.com','22 Longbranch Rd. ','Spring Valley','NY',10977,0.810428601
'Armando','Black',NULL,'armando.black@gmail.com','8611 N. Poor House St. ','Richardson','TX',75080,0.372551716
'Jerri','Henry',NULL,'jerri.henry@msn.com','141 N. Purple Finch Avenue ','Spring Valley','NY',10977,0.845356237
'Lynda','Newman',NULL,'lynda.newman@msn.com','44 SW. Thomas Ave. ','Saratoga Springs','NY',12866,0.156767322
'Bao','Wade',NULL,'bao.wade@gmail.com','7587 Church St. ','Desoto','TX',75115,0.32731259
'Gussie','Harding',NULL,'gussie.harding@gmail.com','41 Edgefield Avenue ','Deer Park','NY',11729,0.73829617
'Shirely','Cantrell',NULL,'shirely.cantrell@aol.com','6 Kent Street ','West Hempstead','NY',11552,0.915601048
'Caroline','Jenkins',NULL,'caroline.jenkins@msn.com','86 River Lane ','Richardson','TX',75080,0.734747893
'Hollis','Rasmussen',NULL,'hollis.rasmussen@yahoo.com','8949 S. Gates Road ','Massapequa','NY',11758,0.320280961
'Kendra','Harrington',NULL,'kendra.harrington@yahoo.com','768 Cooper Street ','Jamestown','NY',14701,0.239331199
'Douglass','Blankenship','(229) 891-2087','douglass.blankenship@hotmail.com','409 W. Rock Maple Lane ','Albany','NY',12203,0.392625488
'Lina','Meadows',NULL,'lina.meadows@aol.com','7020 Ashley Rd. ','Glen Cove','NY',11542,0.638133753
'Patria','Harper',NULL,'patria.harper@msn.com','90 Arlington St. ','Astoria','NY',11102,0.248020683
'Jeffrey','Hill',NULL,'jeffrey.hill@gmail.com','2 Shub Farm St. ','Rosedale','NY',11422,0.737104934
'Ja','Dillard',NULL,'ja.dillard@yahoo.com','25 Orchard St. ','Canyon Country','CA',91387,0.410949109
'Tora','Dunlap',NULL,'tora.dunlap@hotmail.com','9903 North Halifax Ave. ','Monsey','NY',10952,0.149961665
'Karole','Alvarez',NULL,'karole.alvarez@gmail.com','69 Woodland St. ','East Northport','NY',11731,0.655749021
'Shasta','Combs',NULL,'shasta.combs@yahoo.com','726 James Dr. ','Yorktown Heights','NY',10598,0.278764572
'Cicely','Deleon',NULL,'cicely.deleon@yahoo.com','751 Newbridge Ave. ','Massapequa Park','NY',11762,0.552770096
'Raphael','O''neil',NULL,'raphael.o''neil@aol.com','762 East Lantern Dr. ','Fairport','NY',14450,0.608163914
'Hubert','Reilly',NULL,'hubert.reilly@hotmail.com','9004 N. Lake Rd. ','Amityville','NY',11701,0.467802717
'Caleb','England',NULL,'caleb.england@gmail.com','649 Marvon St. ','Pleasanton','CA',94566,0.833576752
'Elmira','Levy',NULL,'elmira.levy@gmail.com','6 Columbia Dr. ','Spring Valley','NY',10977,0.996931561
'Waldo','Hart',NULL,'waldo.hart@yahoo.com','9782 Pineknoll Lane ','Queensbury','NY',12804,0.474172595
'Bea','Kane',NULL,'bea.kane@aol.com','398 Green Lake Ave. ','Mahopac','NY',10541,0.179798175
'Gilberto','Sanders',NULL,'gilberto.sanders@hotmail.com','186 Roehampton Ave. ','Woodside','NY',11377,0.776497546
'Benny','Bender',NULL,'benny.bender@aol.com','520 W. Hamilton St. ','Elmont','NY',11003,0.460830751
'Desmond','Rose',NULL,'desmond.rose@hotmail.com','9956 Lexington Rd. ','Mount Vernon','NY',10550,0.081527023
'Parthenia','Holman',NULL,'parthenia.holman@gmail.com','17 Orange Court ','Ithaca','NY',14850,0.554043041
'Dung','King',NULL,'dung.king@aol.com','523 Prairie St. ','West Islip','NY',11795,0.930785335
'Sherril','Alvarado',NULL,'sherril.alvarado@hotmail.com','9434 Cypress Court ','Desoto','TX',75115,0.465248949
'Alisia','Albert',NULL,'alisia.albert@gmail.com','9490 Coffee St. ','Garland','TX',75043,0.194044582
'Kallie','Best','(507) 997-4112','kallie.best@aol.com','9842 Fairview St. ','Rochester','NY',14606,0.789366136
'Dottie','Roberts',NULL,'dottie.roberts@aol.com','8252 Theatre St. ','Port Washington','NY',11050,0.681592825
'Hubert','Stone',NULL,'hubert.stone@hotmail.com','203 Penn St. ','Ridgecrest','CA',93555,0.762169073
'Gabriella','Jones',NULL,'gabriella.jones@hotmail.com','9100 Gates Ave. ','Mount Vernon','NY',10550,0.664224705
'Penney','Hall',NULL,'penney.hall@msn.com','8306 Jockey Hollow Street ','Liverpool','NY',13090,0.064672677
'Mallie','Osborn',NULL,'mallie.osborn@gmail.com','9022 Bridgeton St. ','Newburgh','NY',12550,0.431926387
'Britteny','Schroeder',NULL,'britteny.schroeder@aol.com','855 Bohemia Dr. ','Pittsford','NY',14534,0.599531997
'Sommer','Hopkins',NULL,'sommer.hopkins@gmail.com','827 Laurel Ave. ','Tonawanda','NY',14150,0.497334454
'Jewel','Sparks',NULL,'jewel.sparks@aol.com','12 Vine Road ','Oakland Gardens','NY',11364,0.727091145
'Deandrea','Vega','(914) 818-7312','deandrea.vega@gmail.com','613 Mill Pond St. ','Yonkers','NY',10701,0.928371315
'Charlsie','Carson',NULL,'charlsie.carson@hotmail.com','3 South Grant Avenue ','Saint Albans','NY',11412,0.54656126
'Kandace','Ayers',NULL,'kandace.ayers@gmail.com','9005 Lookout Lane ','Santa Monica','CA',90403,0.427756952
'Lenore','Valdez',NULL,'lenore.valdez@msn.com','829 Birchpond Street ','Spring Valley','NY',10977,0.243382674
'Drucilla','Gilliam',NULL,'drucilla.gilliam@hotmail.com','8257 E. Westminster Ave. ','Santa Clara','CA',95050,0.304011185
'Keturah','Reid','(361) 394-2024','keturah.reid@yahoo.com','747 SE. Beech Ave. ','Corpus Christi','TX',78418,0.805716567
'Herminia','Reyes',NULL,'herminia.reyes@gmail.com','782 Stonybrook Street ','Centereach','NY',11720,0.406447853
'Tuyet','Rosa',NULL,'tuyet.rosa@aol.com','9038 Golden Star Street ','South El Monte','CA',91733,0.79514704
'Ara','Vazquez',NULL,'ara.vazquez@msn.com','343 2nd Court ','San Carlos','CA',94070,0.787812611
'Barry','Albert',NULL,'barry.albert@gmail.com','13 Grand St. ','Auburn','NY',13021,0.342827406
'Verdell','Joyner',NULL,'verdell.joyner@aol.com','9191 Sierra St. ','Far Rockaway','NY',11691,0.96848645
'Han','Wade',NULL,'han.wade@hotmail.com','587 Sulphur Springs St. ','Howard Beach','NY',11414,0.669519863
'Anton','Barton','(716) 472-3707','anton.barton@msn.com','7284 East Indian Spring Rd. ','Buffalo','NY',14215,0.850365658
'Vito','Pickett',NULL,'vito.pickett@hotmail.com','93 High Point Street ','Canandaigua','NY',14424,0.167402247
'Charlene','Norris',NULL,'charlene.norris@msn.com','972 South Sierra Drive ','Syosset','NY',11791,0.638310026
'Efren','Whitfield',NULL,'efren.whitfield@gmail.com','139 Union Rd. ','Euless','TX',76039,0.342699891
'Santa','Larson',NULL,'santa.larson@gmail.com','5 Bellevue Dr. ','Valley Stream','NY',11580,0.888620601
'Carmelina','Sellers',NULL,'carmelina.sellers@hotmail.com','12 Race St. ','Ithaca','NY',14850,0.963678969
'Carmela','Hays',NULL,'carmela.hays@aol.com','149 Pennington Ave. ','Lawndale','CA',90260,0.684278281
'Patrina','Tanner',NULL,'patrina.tanner@gmail.com','7136 Selby Road ','Scarsdale','NY',10583,0.830733523
'Rikki','Morrow','(682) 936-1482','rikki.morrow@hotmail.com','7096 Plumb Branch Road ','Fort Worth','TX',76110,0.153085127
'Junita','Reese',NULL,'junita.reese@gmail.com','8773 North Walt Whitman Court ','Bay Shore','NY',11706,0.906543283
'Ryan','Carter',NULL,'ryan.carter@yahoo.com','8684 Studebaker Road ','Nanuet','NY',10954,0.289184398
'Almeta','Benjamin',NULL,'almeta.benjamin@aol.com','8456 Oakwood St. ','Sunnyside','NY',11104,0.145241471
